Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
24L007779_S1_L001_1	(0.0, 0.07126044239862145)	(1.0, 0.09562191167405487)	(2.0, 0.13406670021435263)	(3.0, 0.15272565688830764)	(4.0, 0.1634335918559734)	(5.0, 0.18970288703851906)	(6.0, 0.2464659490550732)	(7.0, 0.3159443562657327)	(8.0, 0.353026412015236)	(9.0, 0.33118075712280776)	(10.0, 0.27532443654012834)	(11.0, 0.23676958112057414)	(12.0, 0.2374928777556881)	(13.0, 0.26842691210672254)	(14.0, 0.31819810665050813)	(15.0, 0.38241951005667973)	(16.0, 0.4641625123844894)	(17.0, 0.5582801767087057)	(18.0, 0.6609516099351397)	(19.0, 0.7756360568404232)	(20.0, 0.9036805263754574)	(21.0, 1.0412903318458755)	(22.0, 1.184969539515294)	(23.0, 1.337144862007319)	(24.0, 1.4950593860605748)	(25.0, 1.6620465657325432)	(26.0, 1.832886086178488)	(27.0, 2.00634624660673)	(28.0, 2.1835539222096565)	(29.0, 2.356400852882041)	(30.0, 2.527869326923737)	(31.0, 2.6886036595979443)	(32.0, 2.84587874749552)	(33.0, 2.998793090462553)	(34.0, 3.1434262110855276)	(35.0, 3.2781480712954543)	(36.0, 3.3965118967358827)	(37.0, 3.488716493873022)	(38.0, 3.551585647048329)	(39.0, 3.5974625705784207)	(40.0, 3.5994175680052143)	(41.0, 3.5366637229891293)	(42.0, 3.413346887982159)	(43.0, 3.233450435757396)	(44.0, 3.01297075276678)	(45.0, 2.777763073075655)	(46.0, 2.5379325844557576)	(47.0, 2.313181258293998)	(48.0, 2.112581750209088)	(49.0, 1.9415116134447008)	(50.0, 1.8071461602723664)	(51.0, 1.6928076378447459)	(52.0, 1.586262898724477)	(53.0, 1.4778260575369895)	(54.0, 1.3612599911244165)	(55.0, 1.2210243043917366)	(56.0, 1.0575068520563298)	(57.0, 0.9030935030194228)	(58.0, 0.8004115872330596)	(59.0, 0.7687123260071944)	(60.0, 0.7887654631517315)	(61.0, 0.8079013763024646)	(62.0, 0.7861395818894699)	(63.0, 0.7257547954173813)	(64.0, 0.6446826769250397)	(65.0, 0.5427502641736135)	(66.0, 0.40928631115518915)	(67.0, 0.23231973443063372)	(68.0, 0.08231954312391503)	(69.0, 0.026122539343537025)	(70.0, 0.014130490784545709)	(71.0, 0.010000362172445553)	(72.0, 0.007185794831458518)	(73.0, 0.004958250846506024)	(74.0, 0.003417314536915357)	(75.0, 0.0023533347041027534)	(76.0, 0.0014675583900863496)	(77.0, 0.0010849449526709799)	(78.0, 0.0007337791950431748)	(79.0, 0.00034592447766321096)	(80.0, 0.00025682271826511115)	(81.0, 0.0001886860787253878)	(82.0, 0.00014151455904404085)	(83.0, 0.00012579071915025852)	(84.0, 0.00011530815922107032)	(85.0, 7.337791950431748e-05)	(86.0, 4.717151968134695e-05)	(87.0, 4.193023971675285e-05)	(88.0, 4.193023971675285e-05)	(89.0, 3.144767978756463e-05)	(90.0, 1.0482559929188212e-05)	(91.0, 1.5723839893782315e-05)	(92.0, 1.0482559929188212e-05)	(93.0, 3.144767978756463e-05)	(94.0, 4.193023971675285e-05)	(95.0, 5.765407961053516e-05)	(96.0, 7.861919946891158e-05)	(97.0, 6.813663953972337e-05)	(98.0, 0.0001677209588670114)	(99.0, 0.000199168638654576)	(100.0, 0.000199168638654576)
24L007779_S1_L001_2	(0.0, 0.36243392613546543)	(1.0, 0.29132174949041073)	(2.0, 0.19967419787453897)	(3.0, 0.17011435528973043)	(4.0, 0.16143013732475836)	(5.0, 0.1650786604842433)	(6.0, 0.17424969717781238)	(7.0, 0.17978791454185122)	(8.0, 0.18155197810676718)	(9.0, 0.18262507315367454)	(10.0, 0.18042653696001074)	(11.0, 0.1773590555088512)	(12.0, 0.17457424299687702)	(13.0, 0.1733545788703921)	(14.0, 0.17465799675663565)	(15.0, 0.17552170740414644)	(16.0, 0.17792962799720682)	(17.0, 0.18568208538486422)	(18.0, 0.19649678961369627)	(19.0, 0.21112228991154555)	(20.0, 0.2347879616533411)	(21.0, 0.26603858326327684)	(22.0, 0.30319907954618025)	(23.0, 0.3539695617898597)	(24.0, 0.4167011278490673)	(25.0, 0.4938383405867579)	(26.0, 0.6273837105218801)	(27.0, 0.7595471434209852)	(28.0, 0.904294578723823)	(29.0, 1.0262766952022706)	(30.0, 1.1377948263208753)	(31.0, 1.4006036552234602)	(32.0, 1.7606558338157898)	(33.0, 2.140787976310249)	(34.0, 2.4556288284628778)	(35.0, 2.703037434789846)	(36.0, 2.8141629701595825)	(37.0, 2.829301462235953)	(38.0, 2.9155678347873337)	(39.0, 3.0366286599084362)	(40.0, 3.0876451688214064)	(41.0, 3.0408634593862316)	(42.0, 2.958418352123838)	(43.0, 2.8752246956336025)	(44.0, 2.794637874915854)	(45.0, 2.716605543870743)	(46.0, 2.667023318093639)	(47.0, 2.584609618491155)	(48.0, 2.493705381493141)	(49.0, 2.464862680476266)	(50.0, 2.4217818403004245)	(51.0, 2.3026944631436344)	(52.0, 2.199174816081978)	(53.0, 2.146755431693051)	(54.0, 2.160365417653827)	(55.0, 2.197965621175463)	(56.0, 2.1823874218603594)	(57.0, 2.1196035097013026)	(58.0, 2.029945109879698)	(59.0, 1.9402500677881993)	(60.0, 1.7779300467660055)	(61.0, 1.6304344412210878)	(62.0, 1.6290158619151764)	(63.0, 1.8582237293245991)	(64.0, 1.8055635528763658)	(65.0, 1.37236293435485)	(66.0, 1.1363448393550541)	(67.0, 1.04666550109351)	(68.0, 0.9592004028555845)	(69.0, 0.8587901141249669)	(70.0, 0.7336044163357521)	(71.0, 0.6615657137233676)	(72.0, 0.5495398254362263)	(73.0, 0.43993232696211504)	(74.0, 0.45631665621489537)	(75.0, 0.4947753357740575)	(76.0, 0.35467099952783815)	(77.0, 0.1371677200446826)	(78.0, 0.05675887606642092)	(79.0, 0.023351595142700705)	(80.0, 0.01480347703733638)	(81.0, 0.013191217161982911)	(82.0, 0.014782538597396722)	(83.0, 0.012746275313265233)	(84.0, 0.012097183675135917)	(85.0, 0.01926336474448298)	(86.0, 0.014620265687864394)	(87.0, 0.004308084017584102)	(88.0, 0.0026016011625021856)	(89.0, 0.002271820733452613)	(90.0, 0.002371278323165976)	(91.0, 0.0020781401640107998)	(92.0, 0.0017588289549310548)	(93.0, 0.0018739903745991597)	(94.0, 0.0018687557646142458)	(95.0, 0.0019786825742974367)	(96.0, 0.002292759173392268)	(97.0, 0.002538785842683219)	(98.0, 0.0031774082608427095)	(99.0, 0.005187498495049629)	(100.0, 0.02185449668701534)
24L007779_S1_L002_1	(0.0, 0.06524496695520647)	(1.0, 0.08985518251930809)	(2.0, 0.12892984048044678)	(3.0, 0.1478369330422881)	(4.0, 0.15765209038313466)	(5.0, 0.18371908193150932)	(6.0, 0.23878211461365864)	(7.0, 0.3086608690082016)	(8.0, 0.34819528960267465)	(9.0, 0.3291538843614323)	(10.0, 0.28034672301600155)	(11.0, 0.24770874192154435)	(12.0, 0.2492894988406491)	(13.0, 0.280790988032482)	(14.0, 0.33460904549402914)	(15.0, 0.40390922219269065)	(16.0, 0.4860517573910072)	(17.0, 0.5799001591863544)	(18.0, 0.6884454676315482)	(19.0, 0.8110936074138533)	(20.0, 0.9406175232070355)	(21.0, 1.0758548937470473)	(22.0, 1.2208557629050594)	(23.0, 1.3711878122608363)	(24.0, 1.5306944507941624)	(25.0, 1.6986679540020402)	(26.0, 1.8680000816207822)	(27.0, 2.0419401673174375)	(28.0, 2.2181635685639107)	(29.0, 2.3913494369070065)	(30.0, 2.5569776340976498)	(31.0, 2.71966128408604)	(32.0, 2.880299248649705)	(33.0, 3.028306655477387)	(34.0, 3.1631359221069113)	(35.0, 3.286207663416558)	(36.0, 3.3965558612890967)	(37.0, 3.4795249360529588)	(38.0, 3.5328677332643172)	(39.0, 3.5647566628774996)	(40.0, 3.554156292949385)	(41.0, 3.4925842611885694)	(42.0, 3.368236549424612)	(43.0, 3.1794187515481473)	(44.0, 2.96607855793642)	(45.0, 2.7342755367793314)	(46.0, 2.497461619506127)	(47.0, 2.2779688720033744)	(48.0, 2.0829778567467456)	(49.0, 1.92383799514563)	(50.0, 1.7940712833550687)	(51.0, 1.6821681579248484)	(52.0, 1.578514930533224)	(53.0, 1.4711629385857856)	(54.0, 1.3469702029903685)	(55.0, 1.2047279096323629)	(56.0, 1.0435630260956623)	(57.0, 0.888545530577702)	(58.0, 0.7862509275969422)	(59.0, 0.7557206223946246)	(60.0, 0.7753767664377411)	(61.0, 0.7943613470838521)	(62.0, 0.7744055824482258)	(63.0, 0.7181802285020288)	(64.0, 0.6397157943703874)	(65.0, 0.5363725193158422)	(66.0, 0.40403320312752244)	(67.0, 0.23370922803012634)	(68.0, 0.08811428355937899)	(69.0, 0.029176846663737616)	(70.0, 0.015414962897413785)	(71.0, 0.010512550099275151)	(72.0, 0.007309709282788372)	(73.0, 0.0050987159449555645)	(74.0, 0.003533456642704768)	(75.0, 0.002107675892139686)	(76.0, 0.001317297432587304)	(77.0, 0.0009453546280920651)	(78.0, 0.0006767292692899482)	(79.0, 0.0004907578670423289)	(80.0, 0.00030478646479470953)	(81.0, 0.00021696663595555593)	(82.0, 0.0001601420408243389)	(83.0, 0.00011881506254709014)	(84.0, 0.00011881506254709014)	(85.0, 0.00011364919026243407)	(86.0, 7.74880842698414e-05)	(87.0, 4.649285056190484e-05)	(88.0, 3.6161105992592654e-05)	(89.0, 2.0663489138624375e-05)	(90.0, 1.549761685396828e-05)	(91.0, 1.549761685396828e-05)	(92.0, 1.0331744569312187e-05)	(93.0, 3.099523370793656e-05)	(94.0, 5.6824595131217036e-05)	(95.0, 6.715633970052923e-05)	(96.0, 0.0001808055299629633)	(97.0, 0.0003616110599259266)	(98.0, 0.0007852125872677262)	(99.0, 0.0011416577749089967)	(100.0, 0.000774880842698414)
24L007779_S1_L002_2	(0.0, 0.35412288907277717)	(1.0, 0.288718654322703)	(2.0, 0.20109338627858675)	(3.0, 0.1672897619130045)	(4.0, 0.1577089727727593)	(5.0, 0.1619602222350975)	(6.0, 0.16768186744593858)	(7.0, 0.17220139964133693)	(8.0, 0.1733416012568427)	(9.0, 0.17499773120515646)	(10.0, 0.176829276786625)	(11.0, 0.17299076999053323)	(12.0, 0.16911098892781684)	(13.0, 0.16631981664732537)	(14.0, 0.16432833328268637)	(15.0, 0.1668409042634615)	(16.0, 0.1711901801090332)	(17.0, 0.17792304485217803)	(18.0, 0.18904130042419112)	(19.0, 0.2033015595430051)	(20.0, 0.2260643175864955)	(21.0, 0.2590785716028815)	(22.0, 0.30048182031072607)	(23.0, 0.35239452915787034)	(24.0, 0.4151159365773428)	(25.0, 0.4953015180623672)	(26.0, 0.6296234595089384)	(27.0, 0.7626504208401614)	(28.0, 0.9102781539898517)	(29.0, 1.0360769593784342)	(30.0, 1.153914990591789)	(31.0, 1.420985292069867)	(32.0, 1.784823111649419)	(33.0, 2.1623278727650566)	(34.0, 2.4789788870259866)	(35.0, 2.731577398768799)	(36.0, 2.832941838315593)	(37.0, 2.843843403987827)	(38.0, 2.93061739028281)	(39.0, 3.0411395577369467)	(40.0, 3.084415626292884)	(41.0, 3.0401180196379864)	(42.0, 2.95284358286018)	(43.0, 2.8591303604889284)	(44.0, 2.7799817949528483)	(45.0, 2.701978590315602)	(46.0, 2.6545492986805597)	(47.0, 2.5823348099374197)	(48.0, 2.4915159455132216)	(49.0, 2.466627562738562)	(50.0, 2.423521750532451)	(51.0, 2.300705010907499)	(52.0, 2.208095875168457)	(53.0, 2.1561264142047043)	(54.0, 2.1627767304145995)	(55.0, 2.202296840707695)	(56.0, 2.190193162020018)	(57.0, 2.128194054266477)	(58.0, 2.030611369399166)	(59.0, 1.9318472086497243)	(60.0, 1.7681999007663443)	(61.0, 1.6340378971029437)	(62.0, 1.6409564960458995)	(63.0, 1.8572749274256513)	(64.0, 1.793681601123733)	(65.0, 1.3667663835750707)	(66.0, 1.1391542809901511)	(67.0, 1.050512634130403)	(68.0, 0.9594151684064889)	(69.0, 0.8537840015473722)	(70.0, 0.7301727322898958)	(71.0, 0.659598895645085)	(72.0, 0.5488342418745286)	(73.0, 0.4416810864336284)	(74.0, 0.4524949442892848)	(75.0, 0.4791993947954285)	(76.0, 0.34608988493095616)	(77.0, 0.14083811628993664)	(78.0, 0.059419466089501084)	(79.0, 0.025156665507719653)	(80.0, 0.01631881316671806)	(81.0, 0.013832038602583347)	(82.0, 0.014203507002205129)	(83.0, 0.012511262070594782)	(84.0, 0.012366802137408534)	(85.0, 0.01885718056413358)	(86.0, 0.01419834771887705)	(87.0, 0.004658832845256532)	(88.0, 0.0032039149467378803)	(89.0, 0.002677668047273688)	(90.0, 0.0022133325477464586)	(91.0, 0.0019140941147178)	(92.0, 0.001898616264733559)	(93.0, 0.0018160677314842737)	(94.0, 0.0019398905313582015)	(95.0, 0.002110146881184852)	(96.0, 0.0022442882477149407)	(97.0, 0.0027086237472421695)	(98.0, 0.003394808429876853)	(99.0, 0.005685530227544516)	(100.0, 0.02090541604538147)
24L007780_S2_L001_1	(0.0, 0.0427343382527411)	(1.0, 0.05333176487590069)	(2.0, 0.07749045125910352)	(3.0, 0.10261985043326244)	(4.0, 0.14533121323533002)	(5.0, 0.29957690133198456)	(6.0, 0.6716643249895878)	(7.0, 1.1593412409856536)	(8.0, 1.4011980663630959)	(9.0, 1.218801707328715)	(10.0, 0.8578860965611091)	(11.0, 0.6067184697982244)	(12.0, 0.5194806835908814)	(13.0, 0.5253107041992863)	(14.0, 0.5776372931082207)	(15.0, 0.6580858336415394)	(16.0, 0.7521588164242536)	(17.0, 0.8586557741586721)	(18.0, 0.9808794278791126)	(19.0, 1.113068683329191)	(20.0, 1.2558266460890872)	(21.0, 1.410032127147063)	(22.0, 1.572370917743464)	(23.0, 1.738805082422419)	(24.0, 1.9092771825572445)	(25.0, 2.0846487975481978)	(26.0, 2.2622432873918137)	(27.0, 2.437379404013363)	(28.0, 2.6089773012311914)	(29.0, 2.7774620248827575)	(30.0, 2.939611268011102)	(31.0, 3.092156772757916)	(32.0, 3.2411927774143505)	(33.0, 3.3799759872077284)	(34.0, 3.499454074572684)	(35.0, 3.595250216155912)	(36.0, 3.659144944478962)	(37.0, 3.689788451814765)	(38.0, 3.686669534385835)	(39.0, 3.628702472336552)	(40.0, 3.5080468931245794)	(41.0, 3.3324110604508808)	(42.0, 3.0861946433081386)	(43.0, 2.7891680170009145)	(44.0, 2.4817105360879137)	(45.0, 2.174890623931103)	(46.0, 1.8909140536064364)	(47.0, 1.6503036464280325)	(48.0, 1.4402965395467529)	(49.0, 1.265413152882612)	(50.0, 1.1292319128780102)	(51.0, 1.0147280105838712)	(52.0, 0.9164103132892247)	(53.0, 0.8249163248446126)	(54.0, 0.7333246907346382)	(55.0, 0.6387462480371068)	(56.0, 0.5372177315108364)	(57.0, 0.4441384369697517)	(58.0, 0.37312706280057995)	(59.0, 0.3300653243757412)	(60.0, 0.3122708378291025)	(61.0, 0.3072277264062656)	(62.0, 0.2990254905158201)	(63.0, 0.28217874130946397)	(64.0, 0.26142042162594165)	(65.0, 0.2365724717225333)	(66.0, 0.2068594701390078)	(67.0, 0.1357906573431522)	(68.0, 0.054158881100147285)	(69.0, 0.024411416340611516)	(70.0, 0.021286755049013242)	(71.0, 0.02347516672566571)	(72.0, 0.027392481065500313)	(73.0, 0.03031036330103693)	(74.0, 0.03218860639359693)	(75.0, 0.031160454975957055)	(76.0, 0.025623371363639524)	(77.0, 0.01773130405728653)	(78.0, 0.010023040356321669)	(79.0, 0.004583602409366586)	(80.0, 0.0018552676418864752)	(81.0, 0.0006720319322003641)	(82.0, 0.00021252291873002964)	(83.0, 8.041407735730851e-05)	(84.0, 5.169476401541262e-05)	(85.0, 4.0207038678654256e-05)	(86.0, 5.169476401541262e-05)	(87.0, 4.0207038678654256e-05)	(88.0, 1.7231588005137543e-05)	(89.0, 5.74386266837918e-06)	(90.0, 5.74386266837918e-06)	(91.0, 2.297545067351672e-05)	(92.0, 2.297545067351672e-05)	(93.0, 2.87193133418959e-05)	(94.0, 5.74386266837918e-05)	(95.0, 5.169476401541262e-05)	(96.0, 7.467021468892934e-05)	(97.0, 0.00010913339069920441)	(98.0, 0.00021252291873002964)	(99.0, 0.0002642176827454423)	(100.0, 0.00023549836940354638)
24L007780_S2_L001_2	(0.0, 0.6572539360679712)	(1.0, 0.48089054832131695)	(2.0, 0.31156176089794496)	(3.0, 0.37998298749508136)	(4.0, 0.4930006013208436)	(5.0, 0.5712462086626291)	(6.0, 0.6120560561406934)	(7.0, 0.586335082645956)	(8.0, 0.5166306716250287)	(9.0, 0.4595404217701174)	(10.0, 0.4111288522814704)	(11.0, 0.3886043828424265)	(12.0, 0.38504698316754193)	(13.0, 0.37969083389859326)	(14.0, 0.37774887175723115)	(15.0, 0.3833799891169921)	(16.0, 0.3829217089656382)	(17.0, 0.38177600858725347)	(18.0, 0.3899047527718932)	(19.0, 0.4029542800816953)	(20.0, 0.42954598586400505)	(21.0, 0.4640602097628452)	(22.0, 0.5036498863379297)	(23.0, 0.5603906975774338)	(24.0, 0.6301237511078207)	(25.0, 0.7134448111258506)	(26.0, 0.8595158808680123)	(27.0, 1.0006833529906876)	(28.0, 1.1476709830355571)	(29.0, 1.269350091721908)	(30.0, 1.378546794785757)	(31.0, 1.6149506108616634)	(32.0, 1.9089086854457271)	(33.0, 2.2075011180603568)	(34.0, 2.4490204863257508)	(35.0, 2.6306655528167586)	(36.0, 2.7323808324097554)	(37.0, 2.760353107148019)	(38.0, 2.806289963819355)	(39.0, 2.8668860568321235)	(40.0, 2.856110744773415)	(41.0, 2.7652624332693976)	(42.0, 2.6569994760139317)	(43.0, 2.55535866694553)	(44.0, 2.472031878425608)	(45.0, 2.4076377886584943)	(46.0, 2.3780901758999518)	(47.0, 2.337624038535403)	(48.0, 2.294597260825164)	(49.0, 2.3039519044146757)	(50.0, 2.2888687589332406)	(51.0, 2.2006842008089675)	(52.0, 2.143467923912434)	(53.0, 2.1231661132074566)	(54.0, 2.115088925539844)	(55.0, 2.1046000385757315)	(56.0, 2.065560298182272)	(57.0, 1.995294493975936)	(58.0, 1.8906290359085987)	(59.0, 1.8032464680491949)	(60.0, 1.633155789874197)	(61.0, 1.4416577001290805)	(62.0, 1.4163491787705615)	(63.0, 1.6644906952230194)	(64.0, 1.5781449862060537)	(65.0, 1.0845543491903422)	(66.0, 0.8521089279217551)	(67.0, 0.7782341675235074)	(68.0, 0.7285623276186372)	(69.0, 0.6753560020464501)	(70.0, 0.5696307711291067)	(71.0, 0.4844995045132289)	(72.0, 0.37864824655426316)	(73.0, 0.26132852780766624)	(74.0, 0.21788356945931708)	(75.0, 0.2015687960711184)	(76.0, 0.13533012869480496)	(77.0, 0.0488240216248655)	(78.0, 0.022031818276338464)	(79.0, 0.01331876689872255)	(80.0, 0.010798226066276133)	(81.0, 0.009921765276811809)	(82.0, 0.010317031907354543)	(83.0, 0.00870732287572399)	(84.0, 0.008575567332209745)	(85.0, 0.013994730121969544)	(86.0, 0.01102736614195308)	(87.0, 0.00405005083759004)	(88.0, 0.0031850470519095646)	(89.0, 0.002709581394879899)	(90.0, 0.002617925364609121)	(91.0, 0.002789780421366831)	(92.0, 0.002698124391096052)	(93.0, 0.002709581394879899)	(94.0, 0.003133490534882252)	(95.0, 0.003465743644613825)	(96.0, 0.003872467278940406)	(97.0, 0.004680186045701644)	(98.0, 0.005923270956249083)	(99.0, 0.009303087072484052)	(100.0, 0.045976956184579434)
24L007780_S2_L002_1	(0.0, 0.03802364136776438)	(1.0, 0.04899762425363839)	(2.0, 0.07362299435838283)	(3.0, 0.09792212612003107)	(4.0, 0.1397312572275152)	(5.0, 0.2884846920813461)	(6.0, 0.6519873286777621)	(7.0, 1.1236829744027208)	(8.0, 1.3617244688825711)	(9.0, 1.2049950690199402)	(10.0, 0.8635697685727066)	(11.0, 0.6167479628243534)	(12.0, 0.5329159582466668)	(13.0, 0.54174689270634)	(14.0, 0.5959699552485366)	(15.0, 0.6759320981012197)	(16.0, 0.769787494530586)	(17.0, 0.8818109917909995)	(18.0, 1.0092408135641804)	(19.0, 1.1443372364001219)	(20.0, 1.2910544940091109)	(21.0, 1.4421197212597099)	(22.0, 1.5996084689898924)	(23.0, 1.772295423669143)	(24.0, 1.9467035668481771)	(25.0, 2.1194467695176167)	(26.0, 2.292589332917398)	(27.0, 2.466738735341563)	(28.0, 2.6436330396869505)	(29.0, 2.8106839457492634)	(30.0, 2.9680433231020116)	(31.0, 3.1238783799206375)	(32.0, 3.2667482750006993)	(33.0, 3.3946393302934292)	(34.0, 3.510082705357334)	(35.0, 3.602470029242768)	(36.0, 3.6613279261765377)	(37.0, 3.688973813354431)	(38.0, 3.6718575499399186)	(39.0, 3.603201253115225)	(40.0, 3.4829093012970285)	(41.0, 3.2921892409631837)	(42.0, 3.0377570821422584)	(43.0, 2.745132537983002)	(44.0, 2.4473500531234142)	(45.0, 2.150270668141189)	(46.0, 1.870048805818607)	(47.0, 1.6259212788003068)	(48.0, 1.4197217715664499)	(49.0, 1.2508540554210321)	(50.0, 1.1156395118056939)	(51.0, 1.0062596700841633)	(52.0, 0.9076400688857886)	(53.0, 0.8159783440737932)	(54.0, 0.7215435933454803)	(55.0, 0.6178504234320578)	(56.0, 0.5205976483952758)	(57.0, 0.4367093958274003)	(58.0, 0.36642190728722523)	(59.0, 0.3252596280669146)	(60.0, 0.31117513132358887)	(61.0, 0.3055447075056699)	(62.0, 0.2946325974090038)	(63.0, 0.27610450944074705)	(64.0, 0.25309345665442695)	(65.0, 0.2294243023828955)	(66.0, 0.20133405608250862)	(67.0, 0.13361147589495193)	(68.0, 0.055961125439036655)	(69.0, 0.026003445864374957)	(70.0, 0.02234170170307102)	(71.0, 0.02417538618323244)	(72.0, 0.027409645619099973)	(73.0, 0.029434573265903995)	(74.0, 0.029935180378586095)	(75.0, 0.027820255947479673)	(76.0, 0.02302230238435793)	(77.0, 0.01614317318424316)	(78.0, 0.009027802425334588)	(79.0, 0.0043367200435719434)	(80.0, 0.0017943108870291178)	(81.0, 0.0005906038969845059)	(82.0, 0.00020249276468040203)	(83.0, 0.00010124638234020102)	(84.0, 7.874718626460079e-05)	(85.0, 5.062319117010051e-05)	(86.0, 2.812399509450028e-05)	(87.0, 1.6874397056700166e-05)	(88.0, 1.6874397056700166e-05)	(89.0, 5.624799018900056e-06)	(90.0, 1.1249598037800112e-05)	(91.0, 2.812399509450028e-05)	(92.0, 1.6874397056700166e-05)	(93.0, 1.6874397056700166e-05)	(94.0, 4.499839215120045e-05)	(95.0, 8.437198528350083e-05)	(96.0, 0.00015749437252920157)	(97.0, 0.00029811434800170296)	(98.0, 0.000798721460683808)	(99.0, 0.001108085406723311)	(100.0, 0.0006356022891357063)
24L007780_S2_L002_2	(0.0, 0.6285788854719621)	(1.0, 0.4650047513696725)	(2.0, 0.3065921004397696)	(3.0, 0.36812595634709266)	(4.0, 0.47558018156526916)	(5.0, 0.5498326052462886)	(6.0, 0.5886447145795181)	(7.0, 0.5707646636334351)	(8.0, 0.5020608343627313)	(9.0, 0.44270377788028437)	(10.0, 0.400963087877505)	(11.0, 0.38375066355915455)	(12.0, 0.37957659455887666)	(13.0, 0.37245150365786456)	(14.0, 0.3705720505461803)	(15.0, 0.3750098040128736)	(16.0, 0.373102299362209)	(17.0, 0.3754305770975791)	(18.0, 0.38580403621251713)	(19.0, 0.39869091322009564)	(20.0, 0.4278813446830608)	(21.0, 0.46334971056983104)	(22.0, 0.5050174665712616)	(23.0, 0.5633310058036389)	(24.0, 0.6330783523244122)	(25.0, 0.7180689051271144)	(26.0, 0.8669328121881019)	(27.0, 1.0116338708644037)	(28.0, 1.1661136960292597)	(29.0, 1.2902361457095677)	(30.0, 1.4041197836620432)	(31.0, 1.6464682495289866)	(32.0, 1.9402351863469347)	(33.0, 2.2413796779167177)	(34.0, 2.481478410357436)	(35.0, 2.658147002855759)	(36.0, 2.757460671461834)	(37.0, 2.7854336661330517)	(38.0, 2.8269331129006)	(39.0, 2.876747035821927)	(40.0, 2.8588501539524565)	(41.0, 2.760787583984905)	(42.0, 2.6511565593418527)	(43.0, 2.5531164306054857)	(44.0, 2.4659715196090914)	(45.0, 2.400779743018729)	(46.0, 2.379325926006548)	(47.0, 2.3413721937661176)	(48.0, 2.294206336124536)	(49.0, 2.3007872271693293)	(50.0, 2.285656227043322)	(51.0, 2.2061581655729743)	(52.0, 2.1462905710810847)	(53.0, 2.121521062161425)	(54.0, 2.112999004619191)	(55.0, 2.1070969608177226)	(56.0, 2.073350959424346)	(57.0, 1.9948571430494964)	(58.0, 1.8825780531266976)	(59.0, 1.7968244984637294)	(60.0, 1.632487362501174)	(61.0, 1.4396779144735508)	(62.0, 1.4155479806426428)	(63.0, 1.6550520204569776)	(64.0, 1.564153813545011)	(65.0, 1.0810165473784323)	(66.0, 0.8466739907364842)	(67.0, 0.7721747135124375)	(68.0, 0.7268378162123756)	(69.0, 0.6732818179910677)	(70.0, 0.5673984789557915)	(71.0, 0.4811904893613416)	(72.0, 0.3763618881917271)	(73.0, 0.2608793125173709)	(74.0, 0.21251284900742998)	(75.0, 0.19219792447785147)	(76.0, 0.13193199813244075)	(77.0, 0.0506442484751464)	(78.0, 0.022446841492086044)	(79.0, 0.013285208861099664)	(80.0, 0.010811063123031693)	(81.0, 0.009644119101448615)	(82.0, 0.010098554032930487)	(83.0, 0.008712808007300581)	(84.0, 0.00884184508661025)	(85.0, 0.013633047944456158)	(86.0, 0.010659584812537736)	(87.0, 0.00398331853521147)	(88.0, 0.0031698239047809585)	(89.0, 0.0029790734397144936)	(90.0, 0.0029173600539576963)	(91.0, 0.0028668672837930437)	(92.0, 0.0028163745136283915)	(93.0, 0.0029341909773459136)	(94.0, 0.0031361620580045236)	(95.0, 0.0034671702179728007)	(96.0, 0.004106745306725065)	(97.0, 0.005234417173735636)	(98.0, 0.006923119820353456)	(99.0, 0.011226225899941059)	(100.0, 0.04511248498821892)
